MATCHUP_ID;Site;PI;Lat_IS;Lon_IS;TIME_IS;PQC;MQC;land_dist_IS;Theta_S;Rho_wn_IS_413;Rho_wn_IS_440;Rho_wn_IS_501;Rho_wn_IS_555;Rho_wn_IS_674;Rho_wn_IS_870;LwN_IS_413;LwN_IS_440;LwN_IS_501;LwN_IS_555;LwN_IS_674;LwN_IS_870;ExactWavelength_IS_413;ExactWavelength_IS_440;ExactWavelength_IS_501;ExactWavelength_IS_555;ExactWavelength_IS_674;ExactWavelength_IS_870;AERONET_chla_IS;Surf_press_IS;Wind_speed_IS;O3_IS
AAB_546_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080311T043948Z;P10000000;M110100001110030101;    41.000;    64.616;       0.007250;       0.007862;       0.009904;       0.005528;       0.001984;       0.001709;       0.394678;       0.466529;       0.611870;       0.329126;       0.096140;       0.051254;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.511459;    1014.277161;       2.775044;     276.432007
AAB_547_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080311T050949Z;P10000000;M110100001110030101;    41.000;    58.245;       0.008163;       0.008776;       0.010715;       0.005720;       0.001323;       0.001114;       0.444389;       0.520727;       0.662021;       0.340578;       0.064124;       0.033409;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.464185;    1014.459839;       2.546096;     276.440735
AAB_548_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080312T043930Z;P10000000;M110100001110030101;    41.000;    64.360;       0.006191;       0.007313;       0.009218;       0.005332;       0.001376;       0.001162;       0.336998;       0.433954;       0.569498;       0.317458;       0.066676;       0.034831;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.552652;    1012.104187;       5.094305;     276.850128
AAB_549_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080312T050933Z;P10000000;M110100001110030101;    41.000;    57.975;       0.007254;       0.007749;       0.009503;       0.005419;       0.000988;       0.000550;       0.394857;       0.459806;       0.587135;       0.322640;       0.047888;       0.016490;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.535478;    1012.262878;       5.216008;     276.858856
AAB_550_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080312T101122Z;P10000000;M110100001110030101;    41.000;    36.558;       0.009361;       0.009530;       0.011408;       0.006061;       0.001175;       0.000759;       0.509604;       0.565483;       0.704817;       0.360891;       0.056921;       0.022743;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.459324;    1009.844299;       3.456424;     276.946503
AAB_551_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080312T104959Z;P10000000;M110100001110030101;    41.000;    42.884;       0.008219;       0.008833;       0.010463;       0.005929;       0.001248;       0.000888;       0.447426;       0.524119;       0.646460;       0.353041;       0.060450;       0.026631;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.527976;    1009.431763;       3.154716;     276.957733
AAB_552_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080313T040912Z;P10000000;M110100001110030101;    41.000;    70.647;       0.007080;       0.007870;       0.009798;       0.005999;       0.002390;       0.002976;       0.385422;       0.467014;       0.605330;       0.357200;       0.115815;       0.089225;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.625623;    1009.141357;       5.461848;     277.259521
AAB_553_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080313T043913Z;P10000000;M110100001110030101;    41.000;    64.103;       0.008084;       0.008296;       0.010000;       0.005660;       0.001776;       0.001747;       0.440065;       0.492291;       0.617819;       0.336996;       0.086066;       0.052387;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.526773;    1009.389343;       5.581465;     277.268250
AAB_554_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080313T050914Z;P10000000;M110100001110030101;    41.000;    57.705;       0.007209;       0.008088;       0.010215;       0.005660;       0.001395;       0.001049;       0.392411;       0.479941;       0.631099;       0.337007;       0.067612;       0.031447;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.503478;    1009.637268;       5.701083;     277.276947
AAB_555_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080313T104941Z;P10000000;M110100001110030101;    41.000;    42.661;       0.007308;       0.008311;       0.010416;       0.006074;       0.001393;       0.000949;       0.397843;       0.493132;       0.643540;       0.361667;       0.067480;       0.028464;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.562489;    1007.456543;       4.513499;     277.375824
AAB_556_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080314T040853Z;P10000000;M110100001110030101;    41.000;    70.620;       0.006969;       0.007730;       0.010025;       0.006416;       0.002422;       0.003094;       0.379383;       0.458676;       0.619381;       0.381999;       0.117348;       0.092758;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.689834;    1008.824890;       7.679952;     277.677643
AAB_557_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080314T043855Z;P10000000;M110100001110030101;    41.000;    64.062;       0.007359;       0.008048;       0.009503;       0.005985;       0.001667;       0.001489;       0.400597;       0.477553;       0.587095;       0.356369;       0.080766;       0.044655;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.664991;    1009.082825;       7.503300;     277.686340
AAB_558_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080314T050853Z;P10000000;M110100001110030101;    41.000;    57.645;       0.007213;       0.007804;       0.009833;       0.005884;       0.001112;       0.000749;       0.392650;       0.463096;       0.607485;       0.350367;       0.053874;       0.022457;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.595235;    1009.340271;       7.327040;     277.695068
AAB_559_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080316T040821Z;P10000000;M110100001110030101;    41.000;    70.125;       0.006803;       0.008616;       0.011607;       0.007812;       0.003046;       0.003508;       0.370337;       0.511278;       0.717105;       0.465129;       0.147580;       0.105189;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.771616;    1012.668884;       5.594636;     278.278687
AAB_560_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080316T043820Z;P10000000;M110100001110030101;    41.000;    63.547;       0.009841;       0.010109;       0.012962;       0.007662;       0.002857;       0.002401;       0.535726;       0.599862;       0.800820;       0.456243;       0.138412;       0.071975;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.579692;    1012.919800;       5.545596;     278.283203
AAB_561_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080318T033819Z;P10000000;M110100001110030101;    41.000;    76.311;       0.006667;       0.007103;       0.009860;       0.007457;       0.001363;       0.000715;       0.362906;       0.421474;       0.609163;       0.443981;       0.066050;       0.021447;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       1.002564;    1009.339722;       4.987216;     278.709320
AAB_562_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080320T033707Z;P10000000;M110100001110030101;    41.000;    76.052;       0.006147;       0.008270;       0.010355;       0.006007;       0.002653;       0.003023;       0.334647;       0.490722;       0.639787;       0.357673;       0.128530;       0.090649;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.556081;    1006.433594;       2.972165;     279.144348
AAB_563_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080321T033648Z;P10000000;M110100001110030101;    41.000;    76.034;       0.004545;       0.006246;       0.009307;       0.004576;       0.002013;       0.002846;       0.247433;       0.370650;       0.574997;       0.272469;       0.097523;       0.085333;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.390059;    1007.412292;       7.573872;     279.361908
AAB_564_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080321T050647Z;P10000000;M110100001110030101;    41.000;    56.186;       0.007171;       0.007633;       0.011427;       0.006566;       0.002090;       0.001979;       0.390345;       0.452918;       0.705985;       0.390946;       0.101248;       0.059349;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.546239;    1008.110535;       6.911144;     279.375488
AAB_565_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080322T043747Z;P10000000;M110100001110030101;    41.000;    62.226;       0.007751;       0.008109;       0.010503;       0.006233;       0.002018;       0.001700;       0.421926;       0.481164;       0.648911;       0.371128;       0.097752;       0.050978;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.584695;    1007.586609;       6.950848;     279.588715
AAB_566_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080322T050629Z;P10000000;M110100001110030101;    41.000;    55.920;       0.007656;       0.009725;       0.013048;       0.006562;       0.001229;       0.001003;       0.416770;       0.577050;       0.806123;       0.390690;       0.059554;       0.030058;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.408783;    1007.743958;       6.647819;     279.593048
AAB_567_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080322T054702Z;P10000000;M110100001110030101;    41.000;    47.290;       0.008775;       0.010112;       0.013509;       0.007128;       0.001043;       0.000834;       0.477694;       0.600012;       0.834642;       0.424414;       0.050513;       0.025002;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.453346;    1007.966248;       6.219671;     279.599182
AAB_568_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080323T043638Z;P10000000;M110100001110030101;    41.000;    62.191;       0.007787;       0.008529;       0.010646;       0.005603;       0.001432;       0.001334;       0.423874;       0.506116;       0.657767;       0.333600;       0.069359;       0.040011;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.450288;    1007.918518;       4.995243;     279.806152
AAB_569_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080323T050611Z;P10000000;M110100001110030101;    41.000;    55.654;       0.008708;       0.009963;       0.011939;       0.006183;       0.001228;       0.000750;       0.474013;       0.591184;       0.737602;       0.368134;       0.059501;       0.022498;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.434653;    1008.047974;       4.686107;     279.810608
AAB_570_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080323T054642Z;P10000000;M110100001110030101;    41.000;    47.209;       0.009815;       0.010194;       0.012612;       0.006056;       0.000844;       0.000538;       0.534273;       0.604867;       0.779180;       0.360585;       0.040903;       0.016136;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.369609;    1008.225403;       4.262243;     279.816742
AAB_571_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080325T041055Z;P10000000;M110100001110030101;    41.000;    67.453;       0.010036;       0.010448;       0.012371;       0.006451;       0.002481;       0.002467;       0.546339;       0.619953;       0.764327;       0.384126;       0.120218;       0.073957;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.441107;    1006.165405;       1.833405;     280.237457
AAB_572_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080325T043530Z;P10000000;M110100001110030101;    41.000;    61.906;       0.010204;       0.010559;       0.012401;       0.006274;       0.002036;       0.001732;       0.555486;       0.626538;       0.766183;       0.373595;       0.098669;       0.051927;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.413227;    1006.259949;       1.784309;     280.241180
AAB_573_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080325T050532Z;P10000000;M110100001110030101;    41.000;    55.343;       0.010776;       0.011387;       0.012693;       0.006303;       0.001578;       0.001208;       0.586624;       0.675689;       0.784187;       0.375281;       0.076437;       0.036211;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.396513;    1006.375366;       1.724328;     280.245697
