MATCHUP_ID;Site;PI;Lat_IS;Lon_IS;TIME_IS;PQC;MQC;land_dist_IS;Theta_S;Rho_wn_IS_412.5;Rho_wn_IS_442.5;Rho_wn_IS_490;Rho_wn_IS_510;Rho_wn_IS_560;Rho_wn_IS_620;Rho_wn_IS_665;Rho_wn_IS_681.25;Rho_wn_IS_708.75;Rho_wn_IS_753.75;Rho_wn_IS_778.75;Rho_wn_IS_865;Rho_wn_IS_885;Lw_IS_412.5;Lw_IS_442.5;Lw_IS_490;Lw_IS_510;Lw_IS_560;Lw_IS_620;Lw_IS_665;Lw_IS_681.25;Lw_IS_708.75;Lw_IS_753.75;Lw_IS_778.75;Lw_IS_865;Lw_IS_885;Es_IS_412.5;Es_IS_442.5;Es_IS_490;Es_IS_510;Es_IS_560;Es_IS_620;Es_IS_665;Es_IS_681.25;Es_IS_708.75;Es_IS_753.75;Es_IS_778.75;Es_IS_865;Es_IS_885;HPLC_chla_ONLY_IS
MUMMTriOS-Belgica10-10_908_b_oc;MUMMTriOS-Belgica10-10;KevinRuddick;    51.786;     1.895;20100421T100600Z;P10100100;M122200001200020100;    35.000;    45.258;       0.018923;       0.023789;       0.032110;       0.034600;       0.043037;       0.020570;       0.013143;       0.011812;       0.008228;       0.002132;       0.001999;       0.001152;       0.000983;       6.119773;       8.967575;      13.360844;      14.163083;      17.193680;       7.516260;       4.630661;       4.001650;       2.620237;       0.587088;       0.542764;       0.255362;       0.211468;     893.045837;    1035.243896;    1138.673462;    1119.297852;    1091.106201;    1001.857788;     967.736328;     933.219116;     878.420044;     759.937744;     749.677612;     611.877747;     593.787537;       2.400000
MUMMTriOS-Belgica10-10_909_b_oc;MUMMTriOS-Belgica10-10;KevinRuddick;    51.414;     2.809;20100422T111000Z;P10100100;M122200001200020100;    18.000;    39.953;       0.006125;       0.006310;       0.007390;       0.008241;       0.011681;       0.006126;       0.004285;       0.004849;       0.003218;       0.000937;       0.000829;       0.000481;       0.000418;       2.164300;       2.590988;       3.348233;       3.673696;       5.089612;       2.434633;       1.632259;       1.770734;       1.107299;       0.277523;       0.241696;       0.114175;       0.096322;     990.671875;    1144.338623;    1255.251587;    1234.006348;    1203.728516;    1106.921387;    1064.602539;    1026.181763;     968.905762;     834.726318;     821.641418;     668.716064;     649.489563;       4.000000
MUMMTriOS-Belgica10-10_910_b_oc;MUMMTriOS-Belgica10-10;KevinRuddick;    51.677;     2.365;20100421T061800Z;P10100100;M122200001200020100;   999.000;    76.358;       0.004344;       0.005099;       0.007811;       0.010093;       0.014763;       0.005716;       0.004029;       0.004908;       0.002683;       0.000730;       0.000644;       0.000447;       0.000415;       0.304128;       0.446840;       0.847160;       1.095477;       1.589984;       0.528251;       0.389537;       0.466469;       0.238536;       0.057767;       0.051064;       0.029658;       0.026587;     190.724258;     226.880753;     255.669022;     250.385605;     236.945663;     221.131485;     232.954376;     226.785263;     214.626877;     191.523697;     191.486984;     160.297806;     154.622025;       1.300000
MUMMTriOS-Belgica10-10_911_b_oc;MUMMTriOS-Belgica10-10;KevinRuddick;    51.719;     2.111;20100421T075600Z;P10100100;M122200001200020100;    49.000;    61.534;       0.005446;       0.005765;       0.007533;       0.009040;       0.013718;       0.006676;       0.004355;       0.005006;       0.003417;       0.000814;       0.000699;       0.000373;       0.000315;       1.103967;       1.450653;       2.333196;       2.832864;       4.411855;       1.799660;       1.124806;       1.233670;       0.773059;       0.159937;       0.136244;       0.059838;       0.048953;     521.272217;     612.276245;     681.728821;     670.588562;     650.541870;     602.060120;     594.660583;     574.350891;     541.863708;     472.004028;     468.304016;     385.580597;     373.469025;       5.400000
MUMMTriOS-Belgica10-10_912_b_oc;MUMMTriOS-Belgica10-10;KevinRuddick;    51.791;     1.896;20100421T092400Z;P10100100;M122200001200020100;    35.000;    49.776;       0.017525;       0.021371;       0.027116;       0.028877;       0.035545;       0.019051;       0.012236;       0.011132;       0.007971;       0.002054;       0.001906;       0.001045;       0.000862;       5.236168;       7.798272;      11.930091;      12.801942;      16.120323;       7.184754;       4.346147;       3.746726;       2.460500;       0.549081;       0.502124;       0.224842;       0.179853;     804.517761;     937.472351;    1035.750732;    1018.735779;     993.494202;     912.895203;     885.257568;     853.901978;     802.417847;     695.043640;     685.338440;     559.202820;     542.127686;       3.500000
MUMMTriOS-Belgica10-10_913_b_oc;MUMMTriOS-Belgica10-10;KevinRuddick;    51.721;     2.668;20100420T120500Z;P10100100;M122200001200020100;    48.000;    40.343;       0.008421;       0.007724;       0.009073;       0.011206;       0.017933;       0.006989;       0.004729;       0.005288;       0.003425;       0.001335;       0.001203;       0.000860;       0.000794;       2.866380;       3.061262;       3.985989;       4.844707;       7.575349;       2.678315;       1.742787;       1.877069;       1.145171;       0.385566;       0.342016;       0.199069;       0.178489;     963.401917;    1114.252930;    1223.959229;    1203.126709;    1172.533203;    1078.423462;    1040.581909;    1003.952393;     946.827942;     817.522278;     804.650513;     655.105896;     636.137207;       1.800000
MUMMTriOS-Belgica10-10_914_b_oc;MUMMTriOS-Belgica10-10;KevinRuddick;    51.449;     2.810;20100422T115300Z;P10100100;M122200001200020100;    21.000;    39.269;       0.007022;       0.007327;       0.008540;       0.009275;       0.012000;       0.005694;       0.003973;       0.004260;       0.002677;       0.000858;       0.000772;       0.000469;       0.000409;       2.419611;       2.925453;       3.751335;       4.003695;       5.051184;       2.172248;       1.448009;       1.487695;       0.877544;       0.239660;       0.211632;       0.103862;       0.087961;     982.207153;    1129.995850;    1233.332886;    1210.235718;    1176.492310;    1078.356934;    1034.667725;     996.658142;     939.216736;     807.778320;     793.494812;     643.288330;     624.463806;       3.700000
MUMMTriOS-Belgica10-10_915_b_oc;MUMMTriOS-Belgica10-10;KevinRuddick;    51.224;     2.858;20100422T070500Z;P10100100;M122200001200020100;     1.000;    68.422;       0.017261;       0.020145;       0.026935;       0.030525;       0.042295;       0.035322;       0.024858;       0.024022;       0.023347;       0.007429;       0.006764;       0.003943;       0.003378;       1.324085;       1.863350;       2.965886;       3.366009;       4.691521;       3.200435;       2.140466;       1.969337;       1.774081;       0.491045;       0.441228;       0.207331;       0.171140;     195.580276;     222.764359;     239.290070;     232.419556;     219.801712;     196.122299;     191.638962;     184.054001;     175.209106;     152.591797;     150.540680;     121.410934;     117.041420;            NaN
MUMMTriOS-Belgica10-10_916_b_oc;MUMMTriOS-Belgica10-10;KevinRuddick;    51.451;     3.239;20100423T074800Z;P10100100;M122200001200020100;    10.000;    61.378;       0.033253;       0.042426;       0.055920;       0.060423;       0.069534;       0.068804;       0.062654;       0.061071;       0.051003;       0.020217;       0.019138;       0.011391;       0.009425;       1.322862;       2.009722;       3.098335;       3.317791;       3.742563;       2.966114;       2.575551;       2.381374;       1.783232;       0.603902;       0.560503;       0.267295;       0.212047;     102.275154;     115.209618;     121.915375;     117.431717;     108.795273;      96.179512;      94.507385;      90.672874;      83.610603;      71.447296;      70.042587;      56.097710;      53.776535;      12.000000
MUMMTriOS-Belgica10-10_917_b_oc;MUMMTriOS-Belgica10-10;KevinRuddick;    51.257;     2.432;20100420T180700Z;P10100100;M122200001200020100;    17.000;    83.724;       0.006397;       0.006220;       0.007463;       0.009570;       0.017206;       0.011201;       0.008764;       0.012261;       0.008472;       0.003397;       0.002896;       0.002116;       0.001965;       0.168937;       0.200239;       0.282432;       0.352497;       0.574178;       0.315398;       0.279082;       0.383209;       0.249427;       0.092202;       0.079472;       0.050172;       0.044934;      68.094269;      78.823303;      84.160271;      79.548050;      67.919640;      62.019238;      71.903122;      71.232887;      68.695419;      63.307724;      63.987968;      55.259514;      53.255695;       5.900000
MUMMTriOS-Belgica10-10_918_b_oc;MUMMTriOS-Belgica10-10;KevinRuddick;    51.584;     3.007;20100420T083400Z;P10100100;M122200001200020100;    26.000;    55.849;       0.006470;       0.005921;       0.006023;       0.006784;       0.010429;       0.007811;       0.006155;       0.007834;       0.006615;       0.003216;       0.002922;       0.002347;       0.002217;       1.572795;       1.772557;       2.202385;       2.507454;       3.958364;       2.478411;       1.853634;       2.243424;       1.741293;       0.732829;       0.657976;       0.432934;       0.396398;     639.029663;     747.796448;     829.908691;     816.902527;     795.923096;     735.716675;     719.811035;     694.876099;     655.533142;     568.414246;     561.882446;     460.214325;     446.203430;      11.000000
MUMMTriOS-Belgica10-10_919_b_oc;MUMMTriOS-Belgica10-10;KevinRuddick;    51.458;     2.355;20100420T161200Z;P10100100;M122200001200020100;    37.000;    65.861;       0.010325;       0.010032;       0.011922;       0.014559;       0.020256;       0.007443;       0.005135;       0.005653;       0.003392;       0.001486;       0.001358;       0.001029;       0.000975;       1.456459;       1.738008;       2.486924;       3.026180;       4.186363;       1.331028;       0.917983;       0.981611;       0.552813;       0.212920;       0.193430;       0.121320;       0.111181;     402.884003;     478.565491;     540.821045;     533.576294;     518.735596;     483.155609;     485.839111;     470.654968;     444.280029;     390.060913;     387.737244;     320.558380;     310.212036;       1.000000
MUMMTriOS-Belgica10-10_920_b_oc;MUMMTriOS-Belgica10-10;KevinRuddick;    51.685;     2.419;20100420T134500Z;P10100100;M122200001200020100;   999.000;    46.476;       0.022998;       0.023986;       0.032199;       0.040269;       0.065461;       0.027825;       0.022013;       0.024525;       0.017327;       0.009919;       0.009504;       0.008385;       0.008146;       2.429238;       2.533621;       3.037074;       3.448887;       4.582405;       1.457164;       0.994123;       1.029383;       0.640970;       0.291216;       0.263140;       0.166975;       0.153695;     294.258484;     292.272308;     259.205872;     235.039352;     191.684113;     144.707855;     125.087189;     116.133568;     102.419975;      81.368546;      76.737419;      55.177158;      52.283955;       1.300000
MUMMTriOS-Belgica10-17_921_b_oc;MUMMTriOS-Belgica10-17;KevinRuddick;    51.389;     2.809;20100607T134000Z;P10100100;M122200001200020100;    16.000;    35.935;       0.002856;       0.002711;       0.002987;       0.002984;       0.003617;       0.000508;            NaN;       0.000315;            NaN;            NaN;            NaN;            NaN;            NaN;       0.546926;       0.591452;       0.715544;       0.700789;       0.831428;       0.097135;       0.000000;       0.052331;            NaN;            NaN;            NaN;            NaN;            NaN;     558.169800;     626.291382;     666.331421;     647.837402;     623.441223;     563.788025;     536.982544;     516.677124;     102.419975;      81.368546;      76.737419;      55.177158;      52.283955;       7.200000
MUMMTriOS-Belgica10-17_922_b_oc;MUMMTriOS-Belgica10-17;KevinRuddick;    51.393;     2.505;20100607T145700Z;P10100100;M122200001200020100;    27.000;    46.037;       0.003550;       0.003641;       0.004238;       0.004294;       0.005079;       0.002105;       0.001422;       0.001784;       0.000974;       0.000214;       0.000058;            NaN;            NaN;       1.032699;       1.232165;       1.582959;       1.575665;       1.821123;       0.691588;       0.449861;       0.544972;       0.274100;       0.053630;       0.014517;            NaN;            NaN;     812.356812;     939.362061;    1031.804199;    1012.462646;     988.596069;     907.137756;     874.035767;     843.424194;     775.543274;     689.052368;     679.867798;      55.177158;      52.283955;       0.520000
MUMMTriOS-Belgica10-17_923_b_oc;MUMMTriOS-Belgica10-17;KevinRuddick;    51.399;     2.112;20100607T164600Z;P10100100;M122200001200020100;    36.000;    62.501;       0.005194;       0.005214;       0.005953;       0.005972;       0.006374;       0.002712;       0.002421;       0.003399;       0.001829;       0.001285;       0.000882;       0.000666;       0.000656;       0.362538;       0.413725;       0.509341;       0.494681;       0.500797;       0.186644;       0.160403;       0.216476;       0.103105;       0.064976;       0.043633;       0.026315;       0.024808;     189.237717;     212.617386;     225.428116;     217.323120;     204.657059;     182.408295;     176.541290;     170.137390;     152.022888;     137.094284;     134.933990;     109.178337;     104.264137;       5.200000
MUMMTriOS-Belgica10-17_924_b_oc;MUMMTriOS-Belgica10-17;KevinRuddick;    48.284;    -4.755;20100610T083300Z;P10100100;M122200001200020100;     4.000;    50.871;       0.011099;       0.010432;       0.010397;       0.009750;       0.008119;       0.004085;       0.003633;       0.004068;       0.003062;       0.002683;       0.002428;       0.002262;       0.002266;       1.404361;       1.532512;       1.740075;       1.596528;       1.296548;       0.532759;       0.444520;       0.475780;       0.315862;       0.248835;       0.221671;       0.166092;       0.158909;     357.939056;     397.750153;     417.060699;     401.203278;     377.888550;     336.552246;     319.453705;     307.495392;     273.180389;     245.079910;     240.160904;     192.752518;     184.302429;       1.600000
